time,metastable_switch
1724.0,-0.8286677309476131
1725.0,-0.9133987028351233
1726.0,-0.7976601960318609
1727.0,-1.1160772171369349
1728.0,-0.9804721858603349
1729.0,-1.0406480330411334
1730.0,-0.9867434071426414
1731.0,-1.2183372912624932
1732.0,-1.1272944614490308
1733.0,-0.9434133540684766
1734.0,-0.9172516227188295
1735.0,-0.7863211482966926
1736.0,-0.9951811850036458
1737.0,-1.062147107905234
1738.0,-0.632289477889134
1739.0,-0.9122017609806866
1740.0,-1.0466201432078839
1741.0,-1.1116773079083637
1742.0,-1.0609513637378871
1743.0,-0.6995232607552628
1744.0,-0.9476183519010011
1745.0,-0.7328486361132704
1746.0,-1.0313561526407073
1747.0,-1.1334539542472042
1748.0,-0.6636642767492239
1749.0,-1.2288383421458942
1750.0,-1.2474620960372855
1751.0,-0.709013586910616
1752.0,-1.2817812621469014
1753.0,-0.9919948497681187
1754.0,-0.8860438043054295
1755.0,-1.0979699450780407
1756.0,-0.8737645026016249
1757.0,-0.7839134396968575
1758.0,-1.4994770391081584
1759.0,-1.0051021150701314
1760.0,-1.257424275397241
1761.0,-1.0237417893876364
1762.0,-1.239360617478315
1763.0,-1.5429322857926386
1764.0,-0.9466287143375512
1765.0,-1.3245211496726765
1766.0,-0.6606632268117884
1767.0,-0.6674749886974196
1768.0,-1.2091133262404776
1769.0,-0.8988555102510466
1770.0,-1.4268551806987588
1771.0,-1.3989421624434408
1772.0,-1.0899090270897407
1773.0,-0.966546825400071
1774.0,-0.6337269022487785
1775.0,-0.40541061131872425
1776.0,-1.0359473510546466
1777.0,-1.1507142568445026
1778.0,-1.0253968692996496
1779.0,-0.9576416730810274
1780.0,-0.9337262441934874
1781.0,-1.4131529283298958
1782.0,-0.8406965715800054
1783.0,-0.7108776944149324
1784.0,-0.7478082071091137
1785.0,-1.0803242172325476
1786.0,-1.1769946916953464
1787.0,-1.1871958212864233
1788.0,-1.0078011695917957
1789.0,-0.9181969069123551
1790.0,-1.251273475634135
1791.0,-0.7491738854966279
1792.0,-0.8141357914126279
1793.0,-1.177774040077199
1794.0,-0.8989503268565576
1795.0,-1.0295965774666789
1796.0,-1.2180511321633896
1797.0,-1.121022689435751
1798.0,-0.9042207432744547
1799.0,-0.5551905597886271
1800.0,-0.48978554686829856
1801.0,-1.1709506535913636
1802.0,-0.8806713054495924
1803.0,-1.0502334368234507
1804.0,-0.8671655538466148
1805.0,-0.9974152638154805
1806.0,-1.1725504419028097
1807.0,-1.144563875310932
1808.0,-1.1751014473113752
1809.0,-0.7920293544485189
1810.0,-1.339688219498788
1811.0,-0.635221226482662
1812.0,-0.5749426055621347
1813.0,-0.9851056331314255
1814.0,-0.6804676289148117
1815.0,-0.7756376464201673
1816.0,-0.7634895480565409
1817.0,-1.2324107689999972
1818.0,-1.230784825013339
1819.0,-1.14517249228555
1820.0,-1.3114051481882134
1821.0,-0.9711006764630604
1822.0,-1.1764097218020682
1823.0,-0.7562612864487696
1824.0,-1.1585498326861376
1825.0,-0.6765469211741836
1826.0,-1.048032003220472
1827.0,-1.2557915202953567
1828.0,-0.8124626244819609
1829.0,-0.9924535289832934
1830.0,-1.0739064262272948
1831.0,-0.739685968299358
1832.0,-1.2481771451436847
1833.0,-1.015520686864871
1834.0,-1.3948906244684292
1835.0,-1.1874858383263667
1836.0,-1.2238672086575455
1837.0,-0.5512027670418799
1838.0,-1.3218125740929443
1839.0,-0.5896699371912277
1840.0,-1.4920859763320224
1841.0,-1.1210251393010786
1842.0,-0.7470665809600919
1843.0,-0.6823747199315006
1844.0,-0.9106983854871964
1845.0,-0.8189367938984473
1846.0,-0.9466071212768914
1847.0,-1.2527441806595316
1848.0,-0.9565739589565488
1849.0,-1.12989545501547
1850.0,-1.0055866108765772
1851.0,-1.2396782181594153
1852.0,-0.8846849899986987
1853.0,-1.241902680538536
1854.0,-1.0542622721906838
1855.0,-0.8456409829381628
1856.0,-1.0083324515316192
1857.0,-1.4746911142223007
1858.0,-0.523601216979886
1859.0,-0.9751096300518397
1860.0,-1.1219951767849912
1861.0,-0.6467991592204678
1862.0,-1.3570513879272168
1863.0,-0.6401337741152153
1864.0,-1.2456184237071477
1865.0,-0.8263842965553944
1866.0,-1.0716933416427146
1867.0,-1.2396478234471735
1868.0,-1.1855932417989297
1869.0,-0.8123600351257712
1870.0,-0.7195637655478553
1871.0,-1.2363882296905784
1872.0,-0.8936180891050831
1873.0,-0.957495811896466
1874.0,-0.8708060095429722
1875.0,-0.6717662421062471
1876.0,-1.1988441216186991
1877.0,-1.0418691475093373
1878.0,-0.7706282836312662
1879.0,-1.2160426885795381
1880.0,-1.7257242838341675
1881.0,-0.5247055839812496
1882.0,-1.2939050156624679
1883.0,-0.6757153380032117
1884.0,-0.7920547685784913
1885.0,-1.0568911339647522
1886.0,-0.48305846794641716
1887.0,-1.054613610419456
1888.0,-0.8114261981904205
1889.0,-0.740790186576301
1890.0,-1.092234785865285
1891.0,-1.4057296637750132
1892.0,-0.8874552139184408
1893.0,-0.5931206553782085
1894.0,-0.660574288483438
1895.0,-1.1664989027639692
1896.0,-1.3471167978287653
1897.0,-0.5456621070024411
1898.0,-1.0108099466105027
1899.0,-0.7992651897872254
1900.0,-0.9285110432787365
1901.0,-1.1745107695214534
1902.0,-1.2686477577920583
1903.0,-0.9678391212903599
1904.0,-0.9791056998465475
1905.0,-0.9916725712962837
1906.0,-0.7177443576814644
1907.0,-0.7647382895117804
1908.0,-1.1299108911889515
1909.0,-0.9814286840467672
1910.0,-1.064173812969761
1911.0,-0.6487538580639329
1912.0,-0.8902648530823349
1913.0,-0.9834768549269033
1914.0,-1.112174572423834
1915.0,-1.1064093323051254
1916.0,-0.9237485540867431
1917.0,-1.0672399959910808
1918.0,-1.3547676119492733
1919.0,-0.9367997581384715
1920.0,-1.2999086456286617
1921.0,-1.285123244127641
1922.0,-0.8149046479984419
1923.0,-1.0094659502356553
1924.0,-0.9422828884964138
1925.0,-0.7938804434940792
1926.0,-0.922587999729295
1927.0,-0.5853374219166017
1928.0,-0.8445646730692378
1929.0,-1.0715289597177038
1930.0,-1.3409067016639766
1931.0,-0.2342497607538141
1932.0,-1.3082928052589016
1933.0,-0.83602083642144
1934.0,-0.739788318342789
1935.0,-0.6393030302607872
1936.0,-0.8984115780122188
1937.0,-0.993040192347013
1938.0,-1.3066616092663703
1939.0,-1.0008010973845316
1940.0,-0.25124024225463437
1941.0,-1.2949238244355616
1942.0,-1.000937716994491
1943.0,-1.3511902447302842
1944.0,-0.7950500393497315
1945.0,-0.9403239341047894
1946.0,-0.992083134588766
1947.0,-0.7332482049561425
1948.0,-1.2441392622107412
1949.0,-0.8728759120568087
1950.0,-0.572760000661606
1951.0,-1.1691230696713748
1952.0,-0.48015736152679656
1953.0,-0.9087243088172541
1954.0,-1.0236095684820847
1955.0,-0.8525438453176014
1956.0,-0.8968262978661362
1957.0,-1.3009536834351854
1958.0,-1.060120147251278
1959.0,-0.42487542521529553
1960.0,-1.0886618683262619
1961.0,-1.2222108932827975
1962.0,-1.3074303863758239
1963.0,-0.8977641202387675
1964.0,-1.203456544421485
1965.0,-1.3151589629986955
1966.0,-0.8130010178783905
1967.0,-0.5867702813704339
1968.0,-0.909172023957161
1969.0,-0.999594776820616
1970.0,-1.1831168483648966
1971.0,-0.9141442111194255
1972.0,-1.1255969264943373
1973.0,-0.9524330817100327
1974.0,-1.3287846181306684
1975.0,-1.6336406680753979
1976.0,-1.2114229013516669
1977.0,-1.0598273724855227
1978.0,-0.9406209244206026
1979.0,-0.7825961118127853
1980.0,-0.9935052113290075
1981.0,-1.2527919300487564
1982.0,-0.8269528635442978
1983.0,-0.7296580935868657
1984.0,-1.083960794280937
1985.0,-1.0497917827754366
1986.0,-0.7539102274202133
1987.0,-1.0321423682385313
1988.0,-1.0636316767148126
1989.0,-0.8535831301302876
1990.0,-0.8700581359416286
1991.0,-0.791588084377453
1992.0,-1.3535976086990829
1993.0,-1.1710606063009759
1994.0,-1.016943312738365
1995.0,-1.3344992191328975
1996.0,-1.1954262205865824
1997.0,-0.6124504336286128
1998.0,-0.867704087718381
1999.0,-0.5727795330231418
2000.0,-1.1806638272742855
2001.0,-1.0061303802774884
2002.0,-0.9401411127567645
2003.0,-0.8972197562582297
2004.0,-0.6378041760381401
2005.0,-0.8352632574499373
2006.0,-1.0621599094693803
2007.0,-0.9953552663976
2008.0,-1.0786981492129624
2009.0,-0.90467309481375
2010.0,-0.574380524126769
2011.0,-1.2518216702395424
2012.0,-1.1095104815459833
2013.0,-0.8690848689606769
2014.0,-0.7164922311730507
2015.0,-1.0460229569819088
2016.0,-0.8368861235586399
2017.0,-0.6322891100602587
2018.0,-0.889959028378523
2019.0,-1.02795453337401
2020.0,-0.7967940286643417
2021.0,-0.817251356476332
2022.0,-1.354873330756687
2023.0,-0.9552030150632166
2024.0,-1.0440221783060601
2025.0,-1.129039071579493
2026.0,-1.2083080084015978
2027.0,-1.0508106030327131
2028.0,-1.0385228106382178
2029.0,-1.202655227970949
2030.0,-1.0354042543747601
2031.0,-1.1442291803190157
2032.0,-1.0545590313745532
2033.0,-1.0024466619833954
2034.0,-1.1164897362376436
2035.0,-1.3855439354749004
2036.0,-0.7029997638848698
2037.0,-0.9728009030926391
2038.0,-1.1312640011063502
2039.0,-1.1718725867764836
2040.0,-1.4648978543578508
2041.0,-0.7556169824201804
2042.0,-0.6845179049769786
2043.0,-0.6301247840773686
2044.0,-0.7971912684788103
2045.0,-1.0771193071103815
2046.0,-0.6174872943894425
2047.0,-0.7917869585666976
2048.0,-0.7666280102221169
2049.0,-1.443417911991427
2050.0,-1.1256688197355178
2051.0,-1.1270237616386787
2052.0,-1.057624884582627
2053.0,-1.1417489478394527
2054.0,-1.0860452558329696
2055.0,-0.8106424084421184
2056.0,-1.0395927647598964
2057.0,-1.0517503445999559
2058.0,-0.39276563914040064
2059.0,-1.1162341671628764
2060.0,-0.7551034898288083
2061.0,-0.9654570956432489
2062.0,-0.7967500776627501
2063.0,-1.4312811702197188
2064.0,-1.2097473869102002
2065.0,-1.3947282782108443
2066.0,-0.8855784208360034
2067.0,-0.5512792671311576
2068.0,-1.1355454200759683
2069.0,-0.682763955905396
2070.0,-1.1493690336950997
2071.0,-0.7406665981396277
2072.0,-0.9760451274015285
2073.0,-1.066392141178281
2074.0,-1.1261524534211325
2075.0,-0.8182747323656075
2076.0,-1.2142249720254423
2077.0,-1.0189767226760822
2078.0,-0.8718480960712922
2079.0,-0.6105209893652652
2080.0,-1.4252649981656103
2081.0,-1.302390770924599
2082.0,-1.2018117164160094
2083.0,-1.0282218751711278
2084.0,-0.9684881132970159
2085.0,-0.46600603675260177
2086.0,-0.6864081064127161
2087.0,-0.8285531895832388
2088.0,-0.6723893482472708
2089.0,-1.2117759523193483
2090.0,-0.9853041665482513
2091.0,-0.8199214891319025
2092.0,-1.0564570492798329
2093.0,-1.5381969047243234
2094.0,-0.5920373893101357
2095.0,-0.94003940106829
2096.0,-0.6756551919640528
2097.0,-1.3289582007285357
2098.0,-0.9491922058314759
2099.0,-0.9035130914295264
2100.0,-0.5893475457201611
2101.0,-1.4192735949069273
2102.0,-0.49505955150057845
2103.0,-1.6241245194645186
2104.0,-1.0689404803793305
2105.0,-1.1149918764255426
2106.0,-1.1253977441122154
2107.0,-0.78950408872241
2108.0,-0.9813344077399344
2109.0,-0.6293708365944661
2110.0,-0.608150692718079
2111.0,-1.2479212752972024
2112.0,-1.0989430293529703
2113.0,-0.40049495810112057
2114.0,-1.0097382468111034
2115.0,-0.8970960966492207
2116.0,-1.3482549897933374
2117.0,-1.1285017668025548
2118.0,-1.363576040674282
2119.0,-0.9628287936913462
2120.0,-0.9400770570541827
2121.0,-1.125060051424897
2122.0,-0.9100448628423472
2123.0,-1.148344910990059
2124.0,-1.6962123003263172
2125.0,-1.1084588227813759
2126.0,-0.9164600661322017
2127.0,-0.8938903519517998
2128.0,-1.1917308638444606
2129.0,-0.7552334002028537
2130.0,-0.9208425203242506
2131.0,-1.4101866348700072
2132.0,-0.9152905244581984
2133.0,-0.9720521846846145
2134.0,-0.961010088912308
2135.0,-1.016894943121588
2136.0,-1.1881841244658593
2137.0,-1.0115428937194109
2138.0,-1.0437821035171964
2139.0,-1.15896637018702
2140.0,-0.8590340118063484
2141.0,-0.8799568760604807
2142.0,-1.1501728707554972
2143.0,-0.891392366990818
2144.0,-1.0683776618880167
2145.0,-1.1025228207759452
2146.0,-1.0452014664179552
2147.0,-1.0886420802830992
2148.0,-0.9177566979741444
2149.0,-1.1480482290196465
2150.0,-1.23323030971259
2151.0,-0.9254240529513409
2152.0,-0.9314786103505137
2153.0,-1.1012176765823438
2154.0,-1.1906626412260835
2155.0,-1.158220675652847
2156.0,-1.127498425895093
2157.0,-0.581123521149892
2158.0,-1.3059776770647402
2159.0,-1.098110428129031
2160.0,-1.1528929752771817
2161.0,-1.168629227639774
2162.0,-1.1942095754344058
2163.0,-1.2600364597268108
2164.0,-1.2394977711479247
2165.0,-1.1693910120155246
2166.0,-0.8718362514208939
2167.0,-1.0780557456867563
2168.0,-1.1765791762655733
2169.0,-1.1585831478036797
2170.0,-0.9656931644857506
2171.0,-1.4300895391010455
2172.0,-1.0537863875840716
2173.0,-1.1112777598250587
2174.0,-0.6185376837286143
2175.0,-0.9917385732072102
2176.0,-0.84585666500101
2177.0,-1.364000084469467
2178.0,-1.2079108321318182
2179.0,-0.6877319794978785
2180.0,-0.9831679557399737
2181.0,-1.0496011764728372
2182.0,-0.5265177529478982
2183.0,-0.7697281596707434
2184.0,-0.8736398601130609
2185.0,-0.824822764007072
2186.0,-0.9060629022373805
2187.0,-0.7557308885577111
2188.0,-1.1566726651707129
2189.0,-1.0495715965801502
2190.0,-0.8794418292742636
2191.0,-1.0829309942081187
2192.0,-1.350866407492572
2193.0,-0.9509543855536845
2194.0,-1.1048073128609481
2195.0,-1.2091026614831155
2196.0,-1.4352337915456153
2197.0,-0.8602186192103609
2198.0,-1.177509043600328
2199.0,-0.9631644910024896
2200.0,-0.8943110326243291
2201.0,-0.5751014209897125
2202.0,-1.0835560343820267
2203.0,-0.9891427084334307
2204.0,-1.37872628424254
2205.0,-0.9977353608874123
2206.0,-1.2043536281956306
2207.0,-0.8217531981884246
2208.0,-1.2595611115878798
2209.0,-1.2016425551900232
2210.0,-0.9100601482601094
2211.0,-1.1549826140154575
2212.0,-1.0002478655522453
2213.0,-0.6910232346299565
2214.0,-1.1018503221838474
2215.0,-1.2827164912897486
2216.0,-1.0968393251311015
2217.0,-1.2550165962071538
2218.0,-0.9212465483624686
2219.0,-0.5712414241500854
2220.0,-0.6224832006207142
2221.0,-1.3766038890098236
2222.0,-0.5794426294302815
2223.0,-0.9624977854727937
2224.0,-1.330181869823638
2225.0,-0.6056860185744107
2226.0,-1.2243218336585682
2227.0,-0.8833112592904893
2228.0,-1.0098061919239092
2229.0,-0.9596008697233094
2230.0,-1.2025754376520643
2231.0,-1.340052997360849
2232.0,-1.052413753845882
2233.0,-0.6739060379293873
2234.0,-0.8875758220811795
2235.0,-1.362693756988281
2236.0,-0.7285815562354898
2237.0,-0.7220041846629732
2238.0,-1.3983879621161517
2239.0,-1.083548142609565
2240.0,-1.4006085816249727
2241.0,-0.7832036443015125
2242.0,-1.2005570765442406
2243.0,-1.0733955830910102
2244.0,-1.2577373729766126
2245.0,-0.8569162692318872
2246.0,-0.676726664789195
2247.0,-0.778851875967433
2248.0,-0.8533014910638139
2249.0,-0.9260262528907276
2250.0,-0.5107557620067227
2251.0,-1.2608020092488808
2252.0,-1.0691772449236754
2253.0,-1.1092840877924917
2254.0,-0.7342152318533018
2255.0,-0.8898599850704505
2256.0,-1.2418893757380909
2257.0,-0.7450166840745442
2258.0,-0.30939527369851727
2259.0,-1.1272252279557677
2260.0,-1.297287066920678
2261.0,-1.0203231979954446
2262.0,-1.0531460132041366
2263.0,-0.5734155195994658
2264.0,-0.8226079516920839
2265.0,-0.7814331266976675
2266.0,-1.0062588309708196
2267.0,-0.8546290813553988
2268.0,-0.8376296160077118
2269.0,-1.0522929017690332
2270.0,-1.228217813703974
2271.0,-0.7940674909325861
2272.0,-1.2747684489920488
2273.0,-0.8085762157480421
2274.0,-1.2396266376295602
2275.0,-1.254186173681549
2276.0,-0.7657421433651193
2277.0,-1.4486968254455774
2278.0,-1.0007265692842033
2279.0,-1.1978258904256809
2280.0,-0.917744580396102
2281.0,-0.8836418377797345
2282.0,-0.8219315652753498
2283.0,-0.9658659990318413
2284.0,-1.0996732614597133
2285.0,-0.7445102358748037
2286.0,-0.6714455986647558
2287.0,-1.1266729508336568
2288.0,-1.3156433253770852
2289.0,-1.0268108033691001
2290.0,-0.9044155764222118
2291.0,-0.8923311476501092
2292.0,-0.8654802672742684
2293.0,-1.1088691672457571
2294.0,-1.6097588883880483
2295.0,-0.9245504939696038
2296.0,-1.4572427668236576
2297.0,-0.8941523628782441
2298.0,-0.9280986438430188
2299.0,-1.1839127588468406
2300.0,-0.9902179646777115
2301.0,-1.1452213043033674
2302.0,-0.8678067499303737
2303.0,-1.031659411375773
2304.0,-1.3950354162009606
2305.0,-1.06284941762508
2306.0,-1.2255601266588825
2307.0,-0.7846956713621704
2308.0,-1.0922830047258842
2309.0,-1.1123579889951876
2310.0,-1.3696045502997922
2311.0,-0.9458938082494336
2312.0,-1.176192355020808
2313.0,-1.3247636615138532
2314.0,-1.0584690699524293
2315.0,-1.0074282474741043
2316.0,-1.1792836463114569
2317.0,-0.7374939376650473
2318.0,-0.8847249726486842
2319.0,-1.0951250785618942
2320.0,-0.924949239603535
2321.0,-0.9321636139880786
2322.0,-1.030985945018387
2323.0,-1.0667028822495366
2324.0,-0.8577597725582424
2325.0,-1.0032492716157029
2326.0,-1.2994151991025384
2327.0,-0.9041763695771441
2328.0,-1.7195314292850254
2329.0,-0.8395821213402734
2330.0,-0.7226137518905045
2331.0,-1.3118025034899068
2332.0,-0.9455233909591456
2333.0,-0.9807326893803109
2334.0,-1.0180648704572877
2335.0,-1.0165393117965096
2336.0,-0.8689116639586569
2337.0,-0.7636521257826077
2338.0,-1.1305768968737084
2339.0,-1.2531284616666307
2340.0,-0.9212588495099645
2341.0,-0.9787163726312004
2342.0,-1.2766369428007045
2343.0,-1.3620994583016879
2344.0,-0.9173782013133245
2345.0,-1.5302450075861405
2346.0,-0.9551377625088023
2347.0,-0.9029733600412779
2348.0,-0.9972692888279194
2349.0,-0.8326164273251461
2350.0,-0.9671144932768219
2351.0,-1.5844631553405342
2352.0,-0.5799966249441255
2353.0,-1.377815941215832
2354.0,-1.1180368766702118
2355.0,-0.8303898519597129
2356.0,-0.9127909282499086
2357.0,-1.3940710433813908
2358.0,-0.5731314605120087
2359.0,-1.2396909556915208
2360.0,-0.6673497890688135
2361.0,-1.1960002571034543
2362.0,-1.0531550541086692
2363.0,-1.0983946176025723
2364.0,-0.3986224257691692
2365.0,-0.9092792121635755
2366.0,-0.9386558070593954
2367.0,-0.647365345466502
2368.0,-1.234795779986741
2369.0,-1.3165090939519168
2370.0,-0.9966978241612178
2371.0,-0.9329288070950488
2372.0,-0.8360837000720732
2373.0,-1.1245216667844713
2374.0,-0.9348716523626811
2375.0,-0.6474805875707359
2376.0,-1.3344873706400298
2377.0,-0.8476278426538842
2378.0,-0.9191939304565877
2379.0,-0.8346851008696714
2380.0,-0.8817180683642294
2381.0,-0.8168282199897072
2382.0,-0.6692501088054823
2383.0,-0.6635624313936322
2384.0,-0.8569103014642934
2385.0,-0.9622968462482303
2386.0,-0.8671636850069141
2387.0,-1.3375253819088302
2388.0,-0.8481359619288584
2389.0,-0.6726882754945434
2390.0,-1.1241741221622066
2391.0,-1.0288889087308704
2392.0,-1.4242987616595868
2393.0,-1.3206398034429778
2394.0,-1.042936961150988
2395.0,-1.0372211899891794
2396.0,-1.085718736956042
2397.0,-0.9888914202991521
2398.0,-0.9398884577657468
2399.0,-1.427321812226361
2400.0,-1.410305888145193
2401.0,-1.1106610894270008
2402.0,-0.7909070494524398
2403.0,-1.1354012189579747
2404.0,-1.2854027819055083
2405.0,-0.7967121720418854
2406.0,-0.8075096936548395
2407.0,-0.6567788221254791
2408.0,-0.9400096850373787
2409.0,-0.9966549744729323
2410.0,-1.1111991952215614
2411.0,-0.8440607825735026
2412.0,-1.4160143010848745
2413.0,-0.8611948725286833
2414.0,-1.1846132263673441
2415.0,-0.8923100084634319
2416.0,-1.1254540598782106
2417.0,-0.6807118081803298
2418.0,-0.7930415934505783
2419.0,-1.0914962885377415
2420.0,-1.2063406472738067
2421.0,-1.0357976468050913
2422.0,-1.2701596948392058
2423.0,-1.089879850104482
2424.0,-0.6693216546127261
2425.0,-0.5532064736984454
2426.0,-0.7138865935362992
2427.0,-1.3173370139358709
2428.0,-0.966814640866756
2429.0,-1.1081015901852918
2430.0,-1.0482125805567
2431.0,-1.367345816686862
2432.0,-0.7765898491173369
2433.0,-1.035945392440029
2434.0,-0.9987064412696178
2435.0,-0.8644840737170074
2436.0,-1.173398018785631
2437.0,-1.1036884092732473
2438.0,-0.9829871436965857
2439.0,-1.1201224802342942
2440.0,-0.6973800580454173
2441.0,-0.9065421407824296
2442.0,-0.7615808191993274
2443.0,-0.7810768675392822
2444.0,-1.3875003025071482
2445.0,-1.171996094701843
2446.0,-0.6885588529933497
2447.0,-1.4109669851775664
2448.0,-0.6312510696322016
2449.0,-0.8661937464900054
2450.0,-1.0988339879705995
2451.0,-0.9497201857934289
2452.0,-0.9222588334625708
2453.0,-1.2484471333193006
2454.0,-0.9931043429727094
2455.0,-0.9339805951792005
2456.0,-0.9438192105980532
2457.0,-1.2678485928706922
2458.0,-0.7595572654732907
2459.0,-1.3624217323373946
2460.0,-0.7824165755039904
2461.0,-0.6058538543731118
2462.0,-0.7823412318777064
2463.0,-1.3000707213067657
2464.0,-1.2276388842133366
2465.0,-1.0748859482095918
2466.0,-0.9454523063535761
2467.0,-0.9569389745294916
2468.0,-0.8401649399348139
2469.0,-0.9544110273511139
2470.0,-1.115816616476125
2471.0,-0.9357232090020269
2472.0,-1.3622993059218078
2473.0,-0.914176241795485
2474.0,-0.6861052044332803
2475.0,-0.7558063473209562
2476.0,-1.2202623065125715
2477.0,-0.765638356327717
2478.0,-0.7620367987343534
2479.0,-1.0830267837083398
2480.0,-0.9636745271556104
2481.0,-0.5225888477977081
2482.0,-0.8585463661694046
2483.0,-1.262916287287429
2484.0,-1.2265918789163022
2485.0,-1.0446219836041295
2486.0,-0.979441173057761
2487.0,-1.092367544410796
2488.0,-0.8905750339991799
2489.0,-0.8876015294706339
2490.0,-0.826907626755311
2491.0,-1.0215393991855508
2492.0,-0.8243687746996274
2493.0,-1.0928440068730645
2494.0,-0.8467409445753475
2495.0,-1.209861131492507
2496.0,-1.0161781186371344
2497.0,-1.2567254661689493
2498.0,-1.1254781973913839
2499.0,-1.0579509929383375
2500.0,-0.38674303076758354
2501.0,-0.9937288907732819
2502.0,-1.2971273525135105
2503.0,-1.5513729122975404
2504.0,-1.012519738312889
2505.0,-0.8995112223134283
2506.0,-1.3639527313726978
2507.0,-0.8348275837527688
2508.0,-1.3060543438924948
2509.0,-0.8991318491448443
2510.0,-0.6361093616616885
2511.0,-0.8740837293336551
2512.0,-0.8227089410500555
2513.0,-1.0920550538426128
2514.0,-1.0121289529090598
2515.0,-0.9724291008901728
2516.0,-1.1804721594570986
2517.0,-1.2790289075260346
2518.0,-0.8231861522740327
2519.0,-0.7353053627355637
2520.0,-1.0724555907753632
2521.0,-1.05950635100168
2522.0,-0.37316039444334703
2523.0,-0.8734922227311289
2524.0,-0.822032532282025
2525.0,-1.0884989058753851
2526.0,-1.487002363314665
2527.0,-1.2473122021345902
2528.0,-1.0025836539908288
2529.0,-0.7526185222111088
2530.0,-1.013000667988605
2531.0,-1.0529799828605366
2532.0,-1.6565513211863958
2533.0,-1.0220664943401547
2534.0,-1.4112999604882603
2535.0,-1.080919732450031
2536.0,-1.0743504628903116
2537.0,-0.9458713927100165
2538.0,-0.6799776216547486
2539.0,-0.755444611157837
2540.0,-1.390158954072081
2541.0,-0.856497968854997
2542.0,-1.0984473308001914
2543.0,-1.1551366552648157
2544.0,-0.4686238810447624
2545.0,-0.6433113173912908
2546.0,-0.5510516476019613
2547.0,-1.2353480764229523
2548.0,-1.0309480478160777
2549.0,-0.9189349617966844
2550.0,-1.011967020456076
2551.0,-1.1091061055375824
2552.0,-1.0256718978386548
2553.0,-1.2708424687679596
2554.0,-0.7149360340621984
2555.0,-0.8174750928330553
2556.0,-0.8242005668107139
2557.0,-1.1296888421227633
2558.0,-1.0786394977882514
2559.0,-1.2862594466546837
2560.0,-1.0861393408070428
2561.0,-0.6049799876580964
2562.0,-0.9891396021785405
2563.0,-1.5652231948780173
2564.0,-1.2898020048321706
2565.0,-1.0949250193844207
2566.0,-1.1664511354372173
2567.0,-0.9875917028646591
2568.0,-0.9906527085827656
2569.0,-1.0266981836575617
2570.0,-0.9999392914324025
2571.0,-0.9039273008437096
2572.0,-1.241028355899223
2573.0,-0.7377183301795773
2574.0,-1.0776114556636642
2575.0,-1.5260360177854184
2576.0,-0.9074075655784952
2577.0,-0.9072683908496268
2578.0,-0.8086055836923486
2579.0,-0.9296032930729772
2580.0,-0.8817683080461867
2581.0,-1.119795664143893
2582.0,-0.7747956943584233
2583.0,-1.286471792968897
2584.0,-0.6681553985580021
2585.0,-0.7305523143389936
2586.0,-1.4309181761617213
2587.0,-1.1487699902245514
2588.0,-0.5677345045796623
2589.0,-0.6391475200427648
2590.0,-0.752606670198137
2591.0,-1.3848970620678966
2592.0,-0.745865790181283
2593.0,-0.8191764663656453
2594.0,-0.7085654747914213
2595.0,-0.9072646814770562
2596.0,-0.49903189358509126
2597.0,-1.361216715978602
2598.0,-0.9039924247140073
2599.0,-0.7204861558947744
2600.0,-1.1921244917977527
2601.0,-0.9333430756633262
2602.0,-0.9412800472194818
2603.0,-1.1553060858627389
2604.0,-0.6481992663353413
2605.0,-1.0822442176166323
2606.0,-1.121458647144167
2607.0,-1.060200388985439
2608.0,-0.7164761742869736
2609.0,-0.6694184629386485
2610.0,-1.0116554166986949
2611.0,-0.8590870159554389
2612.0,-0.7410379301935457
2613.0,-1.3431978419885664
2614.0,-0.7814654074391396
2615.0,-1.0255971173636687
2616.0,-1.1348035417661697
2617.0,-1.0253567985977028
2618.0,-1.0501241458530193
2619.0,-0.39539999089335776
2620.0,-1.0082425504830588
2621.0,-1.0731510840178067
2622.0,-1.27160224971023
2623.0,-0.7684573180164889
2624.0,-0.8045253328305179
2625.0,-0.891066708977269
2626.0,-0.8405968762090223
2627.0,-0.7032322648823873
2628.0,-0.8321626308322647
2629.0,-0.9098878203606685
2630.0,-1.147617823774092
2631.0,-0.8268949938621541
2632.0,-0.7202467249108842
2633.0,-0.900297900201141
2634.0,-0.9912075938581612
2635.0,-1.1800224234824508
2636.0,-0.8613719093848682
2637.0,-0.6972395852549829
2638.0,-0.9152571589111116
2639.0,-1.1508713204575456
2640.0,-0.7483632862540186
2641.0,-1.0267450835307623
2642.0,-1.3636450553210757
2643.0,-0.7062496659856428
2644.0,-0.7260529603825823
2645.0,-1.103965412423726
2646.0,-1.1416720319344928
2647.0,-1.052504644296622
2648.0,-0.9702524271080233
2649.0,-1.3079061826740745
2650.0,-0.9251735275860091
2651.0,-0.6794828696619577
2652.0,-0.8779269652204267
2653.0,-0.810965456794138
2654.0,-0.7386042856589023
2655.0,-0.6156697981219841
2656.0,-0.7874661062513058
2657.0,-0.9143713106689427
2658.0,-1.0437425705690817
2659.0,-1.1343472886948087
2660.0,-1.5099433839933576
2661.0,-1.031353610378052
2662.0,-1.0836112860815932
2663.0,-1.4071917530318152
2664.0,-0.8334618065317776
2665.0,-0.793374296059972
